framework_code,framework_name,framework_publisher,jurisdiction_code,jurisdiction_scope,country_code,effective_from,is_mandatory,source_url,control_id,control_name,control_description,control_category,obligation_family,mandatory_records,source_section,retrieved_date,status,notes,industry_scope
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI03.3,Mandate Per-Action Authorization,Re-verify each privileged step with a centralized policy engine that checks external data stopping Cross-Agent Trust Exploitation and Reflection Loop Elevation.,Agentic mitigation,accountability,per-action authorization decisions,OWASP Agentic Top 10 §ASI03 — Prevention #3,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI03 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI03.4,Apply Human-in-the-Loop for Privilege Escalation,Require human approval for high-privilege or irreversible actions as a safety net against Memory-Based Escalation Cross-Agent Trust Exploitation and Maintenance-Window attacks.,Agentic mitigation,accountability,human approval records,OWASP Agentic Top 10 §ASI03 — Prevention #4,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI03 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI03.5,Define Intent (signed OAuth intent binding),Bind OAuth tokens to a signed intent that includes subject audience purpose and session; reject any token use where the bound intent doesn't match the current request.,Agentic mitigation,accountability,signed intent token schema|rejection audit logs,OWASP Agentic Top 10 §ASI03 — Prevention #5,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI03 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI03.6,Evaluate Agentic Identity Management Platforms,Evaluate platforms that integrate agents into identity and access management as managed non-human identities with scoped credentials audit trails and lifecycle controls (Microsoft Entra AWS Bedrock Agents Salesforce Agentforce Workday ASOR Google Vertex AI).,Agentic mitigation,accountability,agent identity lifecycle records,OWASP Agentic Top 10 §ASI03 — Prevention #6,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI03 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI03.7,Bind permissions to subject resource purpose and duration,Require re-authentication on context switch; prevent privilege inheritance across agents unless original intent is re-validated; include automated revocation on idle or anomaly.,Agentic mitigation,accountability,re-auth events|inheritance denial logs,OWASP Agentic Top 10 §ASI03 — Prevention #7,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI03 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI03.8,Detect Delegated and Transitive Permissions,Monitor when an agent gains new permissions indirectly through delegation chains; flag cases where a low-privilege agent inherits or is handed higher-privilege scopes during multi-agent workflows.,Agentic mitigation,accountability,delegation chain audit records,OWASP Agentic Top 10 §ASI03 — Prevention #8,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI03 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI03.9,Detect abnormal cross-agent privilege elevation and device-code phishing,Monitor when agents request new scopes or reuse tokens outside their original signed intent.,Agentic mitigation,accountability,scope-request anomaly alerts,OWASP Agentic Top 10 §ASI03 — Prevention #9,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI03 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.1,Provenance and SBOMs/AIBOMs,Sign and attest manifests prompts and tool definitions; require and operationalize SBOMs and AIBOMs with periodic attestations; maintain inventory of AI components and use curated registries while blocking untrusted sources.,Agentic mitigation,third_party_supply_chain,signed SBOM|AIBOM|provenance attestations,OWASP Agentic Top 10 §ASI04 — Prevention #1,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.2,Dependency gatekeeping,Allowlist and pin dependencies; scan for typo-squats (PyPI npm LangChain LlamaIndex); verify provenance before install or activation; auto-reject unsigned or unverified packages.,Agentic mitigation,third_party_supply_chain,dependency allowlist|typo-squat scan reports,OWASP Agentic Top 10 §ASI04 — Prevention #2,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.3,Containment and builds,Run sensitive agents in sandboxed containers with strict network or syscall limits; require reproducible builds.,Agentic mitigation,third_party_supply_chain,sandbox policy|reproducible build manifest,OWASP Agentic Top 10 §ASI04 — Prevention #3,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.4,Secure prompts and memory,Put prompts orchestration scripts and memory schemas under version control with peer review; scan for anomalies.,Agentic mitigation,third_party_supply_chain,prompt/memory version control|PR review records,OWASP Agentic Top 10 §ASI04 — Prevention #4,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.5,Inter-agent security,Enforce mutual auth and attestation via PKI and mTLS; no open registration; sign and verify all inter-agent messages.,Agentic mitigation,third_party_supply_chain,mTLS inter-agent certs|message signatures,OWASP Agentic Top 10 §ASI04 — Prevention #5,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.6,Continuous validation and monitoring,Re-check signatures hashes and SBOMs (incl. AIBOMs) at runtime; monitor behavior privilege use lineage and inter-module telemetry for anomalies.,Agentic mitigation,third_party_supply_chain,runtime signature checks|telemetry anomaly alerts,OWASP Agentic Top 10 §ASI04 — Prevention #6,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.7,Pinning,Pin prompts tools and configs by content hash and commit ID; require staged rollout with differential tests and auto-rollback on hash drift or behavioral change.,Agentic mitigation,third_party_supply_chain,pin manifest|staged rollout logs|auto-rollback events,OWASP Agentic Top 10 §ASI04 — Prevention #7,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.8,Supply chain kill switch,Implement emergency revocation mechanisms that can instantly disable specific tools prompts or agent connections across all deployments when a compromise is detected.,Agentic mitigation,third_party_supply_chain,kill-switch runbook|revocation audit,OWASP Agentic Top 10 §ASI04 — Prevention #8,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI04.9,Zero-trust security model in application design,Design system with security fault tolerance that assumes failure or exploitation of LLM or agentic function components.,Agentic mitigation,third_party_supply_chain,zero-trust architecture doc,OWASP Agentic Top 10 §ASI04 — Prevention #9,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI04 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI05.1,Follow LLM05:2025 Improper Output Handling mitigations,Apply input validation and output encoding to sanitize agent-generated code.,Agentic mitigation,risk_management,input validation rules|output encoding policy,OWASP Agentic Top 10 §ASI05 — Prevention #1,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI05 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI05.2,Prevent direct agent-to-production and pre-production checks for vibe coding,Operationalize use of vibe coding systems with security evaluations adversarial unit tests and detection of unsafe memory evaluators.,Agentic mitigation,risk_management,pre-production checklist|adversarial unit tests,OWASP Agentic Top 10 §ASI05 — Prevention #2,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI05 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI05.3,Ban eval in production agents,Require safe interpreters and taint-tracking on generated code.,Agentic mitigation,risk_management,taint-tracking config|eval-ban policy,OWASP Agentic Top 10 §ASI05 — Prevention #3,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI05 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI05.4,Execution environment security,Never run as root; run code in sandboxed containers with strict limits including network access; lint and block known-vulnerable packages and use framework sandboxes like mcp-run-python; restrict filesystem access to a dedicated working directory and log file diffs for critical paths.,Agentic mitigation,risk_management,sandbox container config|package vulnerability scans|file-diff logs,OWASP Agentic Top 10 §ASI05 — Prevention #4,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI05 Prevention and Mitigation Guidelines,shared
OWASP_AGENTIC_2026,OWASP Top 10 for Agentic Applications 2026,OWASP Gen AI Security Project,INT,INT,international,2026-01-01,false,https://genai.owasp.org/resource/owasp-top-10-for-agentic-applications-for-2026/,ASI05.5,Architecture and design isolation,Isolate per-session environments with permission boundaries; apply least privilege; fail secure by default; separate code generation from execution with validation gates.,Agentic mitigation,risk_management,per-session isolation policy|validation gate logs,OWASP Agentic Top 10 §ASI05 — Prevention #5,2026-04-20,complete,From OWASP Top 10 for Agentic Applications 2026 PDF §ASI05 Prevention and Mitigation Guidelines,shared
